物理站址名,归属,CI,子网ID,5G基站号-网元号,eNodeBID,SectorID-Eutran小区ID,CELLName,CellID-小区号,PCI,TAC,band,UplinkCenterCarrierFrequency,DownlinkCenterCarrierFrequency,下行信道带宽,网元名,经度,纬度,跟序列,方位角,业务IP地址,场景,站型,覆盖类型
建湖县_上冈炕坊_宏站型,建湖县,865372_41,320939,14596100,865372,41,YC_JH_ZX_建湖上冈炕坊_FL9_A_1,41,261,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_冈北村_FL9,119.989531,33.563181,28,0,1,1,宏站,1
建湖县_上冈炕坊_宏站型,建湖县,865372_51,320939,14596100,865372,51,YC_JH_ZX_建湖上冈炕坊_FL9_B_1,51,262,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_冈北村_FL9,119.989531,33.563181,35,80,1,1,宏站,1
建湖县_上冈炕坊_宏站型,建湖县,865372_61,320939,14596100,865372,61,YC_JH_ZX_建湖上冈炕坊_FL9_C_1,61,263,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_冈北村_FL9,119.989531,33.563181,42,240,1,1,宏站,1
大丰区G204旧补点8,大丰区,866369_11,320934,14594893,866369,11,YC_DF_ZX_大丰区G204旧补点8_FL9_AC_1,11,390,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰区G204旧补点8_FL9,120.291094,33.080165,728,0,1,1,宏站,1
大丰区G204旧补点8,大丰区,866369_21,320934,14594893,866369,21,YC_DF_ZX_大丰区G204旧补点8_FL9_B_1,21,391,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰区G204旧补点8_FL9,120.291094,33.080165,732,140,1,1,宏站,1
近湖新沟LT,建湖县,866338_11,320939,14596180,866338,11,YC_JH_ZX_近湖新沟LT_FL9_A_1,11,270,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_近湖养殖场BBU1_FL9,119.826042,33.446149,248,0,1,1,宏站,1
近湖新沟LT,建湖县,866338_21,320939,14596180,866338,21,YC_JH_ZX_近湖新沟LT_FL9_BC_1,21,271,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_近湖养殖场BBU1_FL9,119.826042,33.446149,252,120,1,1,宏站,1
东台市_沿海国际交易中心_宏站型,东台市,866463_11,320933,14594632,866463,11,YC_DT_ZX_东台沿海国际交易中心_FL9_A_1,11,102,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台沿海国际交易中心_FL9,120.416721,32.857451,28,20,1,1,宏站,1
东台市_沿海国际交易中心_宏站型,东台市,866463_31,320933,14594632,866463,31,YC_DT_ZX_东台沿海国际交易中心_FL9_CB_1,31,104,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台沿海国际交易中心_FL9,120.416721,32.857451,42,300,1,1,宏站,1
射阳县洋马镇贺东新农村,射阳县,866041_41,320938,14595871,866041,41,YC_SY_ZX_射阳县洋马镇贺东新农村_FL9_AB_1,41,399,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_洋马东移_FL9,120.413811,33.610981,764,170,1,1,宏站,1
射阳县洋马镇贺东新农村,射阳县,866041_51,320938,14595871,866041,51,YC_SY_ZX_射阳县洋马镇贺东新农村_FL9_C_1,51,401,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_洋马东移_FL9,120.413811,33.610981,772,350,1,1,宏站,1
高新区补点4,盐都区,866485_11,320931,14594332,866485,11,YC_YD_ZX_高新区补点4_FL9_A_1,11,261,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_高新区补点4_FL9,120.058101,33.323801,490,0,1,1,宏站,1
高新区补点4,盐都区,866485_21,320931,14594332,866485,21,YC_YD_ZX_高新区补点4_FL9_B_1,21,262,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_高新区补点4_FL9,120.058101,33.323801,497,120,1,1,宏站,1
高新区补点4,盐都区,866485_31,320931,14594332,866485,31,YC_YD_ZX_高新区补点4_FL9_C_1,31,263,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_高新区补点4_FL9,120.058101,33.323801,504,215,1,1,宏站,1
大丰裕华镇朝荣3组,大丰区,866397_11,320934,14594881,866397,11,YC_DF_ZX_大丰裕华镇朝荣3组_FL9_A_1,11,213,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰裕华镇朝荣3组_FL9,120.539306,33.240625,20,0,1,1,宏站,1
大丰裕华镇朝荣3组,大丰区,866397_21,320934,14594881,866397,21,YC_DF_ZX_大丰裕华镇朝荣3组_FL9_BC_1,21,214,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰裕华镇朝荣3组_FL9,120.539306,33.240625,24,120,1,1,宏站,1
响水提桥南,响水县,866500_11,320935,14595098,866500,11,YC_XS_ZX_响水提桥南_FL9_A_1,11,150,20408,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_响水提桥南_FL9,119.598171,34.181951,56,0,1,1,宏站,1
响水提桥南,响水县,866500_21,320935,14595098,866500,21,YC_XS_ZX_响水提桥南_FL9_B_1,21,151,20408,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_响水提桥南_FL9,119.598171,34.181951,63,100,1,1,宏站,1
响水提桥南,响水县,866500_31,320935,14595098,866500,31,YC_XS_ZX_响水提桥南_FL9_C_1,31,152,20408,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_响水提桥南_FL9,119.598171,34.181951,70,210,1,1,宏站,1
滨海县_入海道_宏站型,滨海县,865945_11,320936,14595386,865945,11,YC_BH_ZX_滨海县入海道_FL9_AB_1,11,399,20926,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海县后三灶BBU1_FL9,119.796666,33.918888,764,0,1,1,宏站,1
滨海县_入海道_宏站型,滨海县,865945_31,320936,14595386,865945,31,YC_BH_ZX_滨海县入海道_FL9_C_1,31,401,20926,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海县后三灶BBU1_FL9,119.796666,33.918888,772,240,1,1,宏站,1
射阳_行政中心_滴灌型,射阳县,865458_41,320938,14595849,865458,41,YC_SY_ZX_射阳行政中心_FL9_A_1,41,405,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳县陈洋五份安置点_FL9,120.211561,33.768471,788,0,1,1,宏站,1
射阳_行政中心_滴灌型,射阳县,865458_51,320938,14595849,865458,51,YC_SY_ZX_射阳行政中心_FL9_B_1,51,406,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳县陈洋五份安置点_FL9,120.211561,33.768471,792,135,1,1,宏站,1
射阳_行政中心_滴灌型,射阳县,865458_61,320938,14595849,865458,61,YC_SY_ZX_射阳行政中心_FL9_C_1,61,407,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳县陈洋五份安置点_FL9,120.211561,33.768471,796,240,1,1,宏站,1
板鱼村,东台市,865977_41,320933,14594617,865977,41,YC_DT_ZX_东台板鱼村_FL9_A_1,41,48,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台元官_FL9,120.696771,32.717481,301,10,1,1,宏站,1
板鱼村,东台市,865977_51,320933,14594617,865977,51,YC_DT_ZX_东台板鱼村_FL9_B_1,51,49,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台元官_FL9,120.696771,32.717481,308,110,1,1,宏站,1
板鱼村,东台市,865977_61,320933,14594617,865977,61,YC_DT_ZX_东台板鱼村_FL9_C_1,61,50,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台元官_FL9,120.696771,32.717481,315,240,1,1,宏站,1
和平九队,东台市,866060_71,320933,14594622,866060,71,YC_DT_ZX_和平九队_FL9_A_1,71,129,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台英伦都市_FL9,120.387341,32.866937,516,0,1,1,宏站,1
和平九队,东台市,866060_81,320933,14594622,866060,81,YC_DT_ZX_和平九队_FL9_B_1,81,130,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台英伦都市_FL9,120.387341,32.866937,520,120,1,1,宏站,1
和平九队,东台市,866060_91,320933,14594622,866060,91,YC_DT_ZX_和平九队_FL9_C_1,91,131,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台英伦都市_FL9,120.387341,32.866937,524,240,1,1,宏站,1
富安西场村,东台市,865361_11,320933,14594573,865361,11,YC_DT_ZX_富安西场村_FL9_A_1,11,87,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_富安西场村_FL9,120.448811,32.693081,7,0,1,1,宏站,1
富安西场村,东台市,865361_21,320933,14594573,865361,21,YC_DT_ZX_富安西场村_FL9_B_1,21,88,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_富安西场村_FL9,120.448811,32.693081,14,120,1,1,宏站,1
富安西场村,东台市,865361_31,320933,14594573,865361,31,YC_DT_ZX_富安西场村_FL9_C_1,31,89,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_富安西场村_FL9,120.448811,32.693081,21,240,1,1,宏站,1
盐都区野丁村,盐都区,866173_11,320931,14594342,866173,11,YC_YD_ZX_盐都区野丁村_FL9_BA_1,11,409,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都区野丁村_FL9,120.161451,33.300098,804,120,1,1,宏站,1
盐都区野丁村,盐都区,866173_21,320931,14594342,866173,21,YC_YD_ZX_盐都区野丁村_FL9_C_1,21,410,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都区野丁村_FL9,120.161451,33.300098,808,240,1,1,宏站,1
H2大丰新丰老同裕五组_C电信,大丰区,865941_11,320934,14594869,865941,11,YC_DF_ZX_H2大丰新丰老同裕五组_C电信_FL9_A_1,11,288,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_H2大丰新丰老同裕五组_C电信_FL9,120.411001,33.289001,0,0,1,1,宏站,1
H2大丰新丰老同裕五组_C电信,大丰区,865941_21,320934,14594869,865941,21,YC_DF_ZX_H2大丰新丰老同裕五组_C电信_FL9_B_1,21,289,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_H2大丰新丰老同裕五组_C电信_FL9,120.411001,33.289001,28,120,1,1,宏站,1
H2大丰新丰老同裕五组_C电信,大丰区,865941_31,320934,14594869,865941,31,YC_DF_ZX_H2大丰新丰老同裕五组_C电信_FL9_C_1,31,290,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_H2大丰新丰老同裕五组_C电信_FL9,120.411001,33.289001,35,240,1,1,宏站,1
鞍湖工业园,盐都区,865798_41,320931,14594365,865798,41,YC_YD_ZX_鞍湖工业园_FL9_AB_1,41,405,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都罗路港BBU1_FL9,119.965601,33.355831,788,40,1,1,宏站,1
鞍湖工业园,盐都区,865798_61,320931,14594365,865798,61,YC_YD_ZX_鞍湖工业园_FL9_C_1,61,407,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都罗路港BBU1_FL9,119.965601,33.355831,796,270,1,1,宏站,1
建湖县_庆丰董徐安置房省级示范区_宏站型,建湖县,865707_21,320939,14596117,865707,21,YC_JH_ZX_建湖庆丰董徐安置房省级示范区_FL9_BA_1,21,121,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_建湖庆丰董徐安置房省级示范区_FL9,119.911051,33.428431,49,120,1,1,宏站,1
建湖县_庆丰董徐安置房省级示范区_宏站型,建湖县,865707_31,320939,14596117,865707,31,YC_JH_ZX_建湖庆丰董徐安置房省级示范区_FL9_C_1,31,122,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_建湖庆丰董徐安置房省级示范区_FL9,119.911051,33.428431,56,240,1,1,宏站,1
阜宁县何桥新村安置点,阜宁县,866085_11,320937,14595638,866085,11,YC_FN_ZX_阜宁县何桥新村安置点_FL9_A_1,11,384,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁县何桥新村安置点_FL9,119.650921,33.663661,704,0,1,1,宏站,1
阜宁县何桥新村安置点,阜宁县,866085_31,320937,14595638,866085,31,YC_FN_ZX_阜宁县何桥新村安置点_FL9_CB_1,31,386,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁县何桥新村安置点_FL9,119.650921,33.663661,712,240,1,1,宏站,1
五烈大同,东台市,866042_11,320933,14594651,866042,11,YC_DT_ZX_五烈大同_FL9_AC_1,11,429,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_五烈大同_FL9,120.254171,32.883891,52,0,1,1,宏站,1
五烈大同,东台市,866042_21,320933,14594651,866042,21,YC_DT_ZX_五烈大同_FL9_B_1,21,430,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_五烈大同_FL9,120.254171,32.883891,56,120,1,1,宏站,1
东台市_东城名苑_宏站型,东台市,866060_41,320933,14594622,866060,41,YC_DT_ZX_东台市_东城名苑_宏站型_FL9_A_1,41,144,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台英伦都市_FL9,120.368811,32.862361,7,120,1,1,宏站,1
东台市_东城名苑_宏站型,东台市,866060_51,320933,14594622,866060,51,YC_DT_ZX_东台市_东城名苑_宏站型_FL9_B_1,51,145,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台英伦都市_FL9,120.368811,32.862361,14,240,1,1,宏站,1
东台市_东城名苑_宏站型,东台市,866060_61,320933,14594622,866060,61,YC_DT_ZX_东台市_东城名苑_宏站型_FL9_C_1,61,146,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台英伦都市_FL9,120.368811,32.862361,21,290,1,1,宏站,1
盐都区_跃进河桥西_宏站型,盐都区,866053_51,320931,14594359,866053,51,YC_YD_ZX_盐都区跃进河桥西_FL9_BA_1,51,445,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都区北蒋花家庄_FL9,119.996865,33.258295,116,120,1,1,宏站,1
盐都区_跃进河桥西_宏站型,盐都区,866053_61,320931,14594359,866053,61,YC_YD_ZX_盐都区跃进河桥西_FL9_C_1,61,446,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都区北蒋花家庄_FL9,119.996865,33.258295,120,240,1,1,宏站,1
西厦安置小区,射阳县,866073_11,320938,14595872,866073,11,YC_SY_ZX_射阳西厦安置小区_FL9_A_1,11,360,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳西厦安置小区_FL9,120.122092,33.535407,0,0,1,1,宏站,1
西厦安置小区,射阳县,866073_21,320938,14595872,866073,21,YC_SY_ZX_射阳西厦安置小区_FL9_B_1,21,361,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳西厦安置小区_FL9,120.122092,33.535407,7,120,1,1,宏站,1
西厦安置小区,射阳县,866073_31,320938,14595872,866073,31,YC_SY_ZX_射阳西厦安置小区_FL9_C_1,31,362,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳西厦安置小区_FL9,120.122092,33.535407,14,240,1,1,宏站,1
建湖县_郑沟回迁房_宏站型,建湖县,866008_11,320939,14596128,866008,11,YC_JH_ZX_建湖郑沟回迁房_FL9_A_1,11,93,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_建湖郑沟回迁房_FL9,119.795581,33.412691,63,0,1,1,宏站,1
建湖县_郑沟回迁房_宏站型,建湖县,866008_21,320939,14596128,866008,21,YC_JH_ZX_建湖郑沟回迁房_FL9_B_1,21,94,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_建湖郑沟回迁房_FL9,119.795581,33.412691,70,120,1,1,宏站,1
建湖县_郑沟回迁房_宏站型,建湖县,866008_31,320939,14596128,866008,31,YC_JH_ZX_建湖郑沟回迁房_FL9_C_1,31,95,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_建湖郑沟回迁房_FL9,119.795581,33.412691,77,240,1,1,宏站,1
自来水公司补点,阜宁县,865944_11,320937,14595615,865944,11,YC_FN_ZX_阜宁自来水公司补点_FL9_A_1,11,90,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁自来水公司补点_FL9,119.738851,33.735017,70,0,1,1,宏站,1
自来水公司补点,阜宁县,865944_21,320937,14595615,865944,21,YC_FN_ZX_阜宁自来水公司补点_FL9_B_1,21,91,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁自来水公司补点_FL9,119.738851,33.735017,77,120,1,1,宏站,1
自来水公司补点,阜宁县,865944_31,320937,14595615,865944,31,YC_FN_ZX_阜宁自来水公司补点_FL9_C_1,31,92,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁自来水公司补点_FL9,119.738851,33.735017,84,240,1,1,宏站,1
射阜线5铁塔,射阳县,865360_11,320938,14595843,865360,11,YC_SY_ZX_射阜线5铁塔_FL9_A_1,11,75,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阜线5铁塔_FL9,120.00001,33.7557,63,0,1,1,宏站,1
射阜线5铁塔,射阳县,865360_21,320938,14595843,865360,21,YC_SY_ZX_射阜线5铁塔_FL9_B_1,21,76,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阜线5铁塔_FL9,120.00001,33.7557,70,120,1,1,宏站,1
悦达起亚三厂东门,盐都区,866386_51,320931,14594336,866386,51,YC_YD_ZX_悦达起亚三厂东门_FL9_BA_1,51,139,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_南纬路唐刘西_FL9,120.123082,33.301597,556,120,1,1,宏站,1
悦达起亚三厂东门,盐都区,866386_61,320931,14594336,866386,61,YC_YD_ZX_悦达起亚三厂东门_FL9_C_1,61,140,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_南纬路唐刘西_FL9,120.123082,33.301597,560,240,1,1,宏站,1
安丰通榆村3组,东台市,865115_11,320933,14594562,865115,11,YC_DT_ZX_安丰通榆村3组_FL9_AB_1,11,78,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_安丰通榆村3组_FL9,120.415822,32.710251,49,0,1,1,宏站,1
安丰通榆村3组,东台市,865115_31,320933,14594562,865115,31,YC_DT_ZX_安丰通榆村3组_FL9_C_1,31,80,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_安丰通榆村3组_FL9,120.415822,32.710251,63,240,1,1,宏站,1
兰址村,东台市,866185_11,320933,14594650,866185,11,YC_DT_ZX_兰址村_FL9_A_1,11,435,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_兰址村_FL9,120.700891,32.755921,76,0,1,1,宏站,1
兰址村,东台市,866185_21,320933,14594650,866185,21,YC_DT_ZX_兰址村_FL9_B_1,21,436,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_兰址村_FL9,120.700891,32.755921,80,120,1,1,宏站,1
兰址村,东台市,866185_31,320933,14594650,866185,31,YC_DT_ZX_兰址村_FL9_C_1,31,437,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_兰址村_FL9,120.700891,32.755921,84,240,1,1,宏站,1
安南三中沟,射阳县,866341_71,320938,14595905,866341,71,YC_SY_ZX_安南三中沟_FL9_A_1,71,429,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳水泥公司_FL9,120.226692,33.707576,52,90,1,1,宏站,1
安南三中沟,射阳县,866341_81,320938,14595905,866341,81,YC_SY_ZX_安南三中沟_FL9_CB_1,81,431,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳水泥公司_FL9,120.226692,33.707576,60,330,1,1,宏站,1
高作镇东,建湖县,866389_11,320939,14596164,866389,11,YC_JH_ZX_高作镇东_FL9_AB_1,11,465,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_高作镇东_FL9,119.785844,33.566622,196,0,1,1,宏站,1
高作镇东,建湖县,866389_21,320939,14596164,866389,21,YC_JH_ZX_高作镇东_FL9_C_1,21,467,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_高作镇东_FL9,119.785844,33.566622,204,240,1,1,宏站,1
盐都区_刘朋小区_宏站型,盐都区,865142_11,320931,14594350,865142,11,YC_YD_ZX_盐都刘朋小区_FL9_A_1,11,210,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都刘朋小区_FL9,120.125871,33.319421,98,0,1,1,宏站,1
盐都区_刘朋小区_宏站型,盐都区,865142_21,320931,14594350,865142,21,YC_YD_ZX_盐都刘朋小区_FL9_B_1,21,211,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都刘朋小区_FL9,120.125871,33.319421,133,120,1,1,宏站,1
盐都区_刘朋小区_宏站型,盐都区,865142_31,320931,14594350,865142,31,YC_YD_ZX_盐都刘朋小区_FL9_C_1,31,212,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都刘朋小区_FL9,120.125871,33.319421,140,240,1,1,宏站,1
东台市_安云段高速_宏站型,东台市,866118_11,320933,14594669,866118,11,YC_DT_ZX_东台市安云段高速_FL9_AC_1,11,474,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_沈灶三友BBU1_FL9,120.429311,32.815641,232,0,1,1,宏站,1
东台市_安云段高速_宏站型,东台市,866118_21,320933,14594669,866118,21,YC_DT_ZX_东台市安云段高速_FL9_B_1,21,475,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_沈灶三友BBU1_FL9,120.429311,32.815641,236,120,1,1,宏站,1
生辉集团,东台市,866266_11,320933,14594644,866266,11,YC_DT_ZX_生辉集团_FL9_A_1,11,21,20918,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_生辉集团_FL9,120.307338,32.902115,84,90,1,1,宏站,1
生辉集团,东台市,866266_21,320933,14594644,866266,21,YC_DT_ZX_生辉集团_FL9_B_1,21,22,20918,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_生辉集团_FL9,120.307338,32.902115,88,200,1,1,宏站,1
生辉集团,东台市,866266_31,320933,14594644,866266,31,YC_DT_ZX_生辉集团_FL9_C_1,31,23,20918,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_生辉集团_FL9,120.307338,32.902115,92,310,1,1,宏站,1
东台市鼓劲,东台市,865375_41,320933,14594678,865375,41,YC_DT_ZX_东台市鼓劲_FL9_A_1,41,117,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_唐洋官坝村BBU1_FL9,120.643799,32.653702,468,0,1,1,宏站,1
东台市鼓劲,东台市,865375_61,320933,14594678,865375,61,YC_DT_ZX_东台市鼓劲_FL9_CB_1,61,119,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_唐洋官坝村BBU1_FL9,120.643799,32.653702,476,240,1,1,宏站,1
射阳县_射阳港南_宏站型,射阳县,866555_11,320938,14595873,866555,11,YC_SY_ZX_射阳港南_FL9_A_1,11,162,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳港南_FL9,120.445833,33.821388,21,0,1,1,宏站,1
射阳县_射阳港南_宏站型,射阳县,866555_21,320938,14595873,866555,21,YC_SY_ZX_射阳港南_FL9_B_1,21,163,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳港南_FL9,120.445833,33.821388,28,120,1,1,宏站,1
射阳县_射阳港南_宏站型,射阳县,866555_31,320938,14595873,866555,31,YC_SY_ZX_射阳港南_FL9_C_1,31,164,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_射阳港南_FL9,120.445833,33.821388,35,210,1,1,宏站,1
西城华寓,盐都区,866383_11,320931,14594337,866383,11,YC_YD_ZX_西城华寓_FL9_B_1,11,397,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_西城华寓_FL9,120.106995,33.353272,756,120,1,1,宏站,1
西城华寓,盐都区,866383_21,320931,14594337,866383,21,YC_YD_ZX_西城华寓_FL9_CA_1,21,398,20821,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_西城华寓_FL9,120.106995,33.353272,760,240,1,1,宏站,1
东台_溱东罗二村,东台市,864261_41,320933,14594627,864261,41,YC_DT_ZX_东台溱东罗二村_FL9_A_1,41,30,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台溱东3_FL9,120.146301,32.644421,42,0,1,1,宏站,1
东台_溱东罗二村,东台市,864261_51,320933,14594627,864261,51,YC_DT_ZX_东台溱东罗二村_FL9_B_1,51,31,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台溱东3_FL9,120.146301,32.644421,49,120,1,1,宏站,1
东台_溱东罗二村,东台市,864261_61,320933,14594627,864261,61,YC_DT_ZX_东台溱东罗二村_FL9_C_1,61,32,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台溱东3_FL9,120.146301,32.644421,56,240,1,1,宏站,1
城东加油站,东台市,866463_41,320933,14594632,866463,41,YC_DT_ZX_城东加油站_FL9_A_1,41,15,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台沿海国际交易中心_FL9,120.406801,32.861131,161,0,1,1,宏站,1
城东加油站,东台市,866463_51,320933,14594632,866463,51,YC_DT_ZX_城东加油站_FL9_BC_1,51,16,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台沿海国际交易中心_FL9,120.406801,32.861131,168,120,1,1,宏站,1
滨海县_三尖村_宏站型,滨海县,865159_11,320936,14595330,865159,11,YC_BH_ZX_滨海三尖村_FL9_A_1,11,363,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海三尖村_FL9,119.871501,34.016921,63,0,1,1,宏站,1
滨海县_三尖村_宏站型,滨海县,865159_21,320936,14595330,865159,21,YC_BH_ZX_滨海三尖村_FL9_B_1,21,364,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海三尖村_FL9,119.871501,34.016921,70,120,1,1,宏站,1
滨海县_三尖村_宏站型,滨海县,865159_31,320936,14595330,865159,31,YC_BH_ZX_滨海三尖村_FL9_C_1,31,365,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海三尖村_FL9,119.871501,34.016921,77,240,1,1,宏站,1
建湖县开发区丁港大道西南侧,建湖县,866431_41,320939,14596159,866431,41,YC_JH_ZX_建湖县开发区丁港大道西南侧_FL9_A_1,41,381,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_规划653_FL9,119.796799,33.582619,692,0,1,1,宏站,1
建湖县开发区丁港大道西南侧,建湖县,866431_51,320939,14596159,866431,51,YC_JH_ZX_建湖县开发区丁港大道西南侧_FL9_B_1,51,382,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_规划653_FL9,119.796799,33.582619,696,120,1,1,宏站,1
建湖县开发区丁港大道西南侧,建湖县,866431_61,320939,14596159,866431,61,YC_JH_ZX_建湖县开发区丁港大道西南侧_FL9_C_1,61,383,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_规划653_FL9,119.796799,33.582619,700,240,1,1,宏站,1
四灶工业园站,东台市,865439_11,320933,14594578,865439,11,YC_DT_ZX_东台四灶工业园站_FL9_A_1,11,249,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台四灶工业园站_FL9,120.447101,32.868241,0,0,1,1,宏站,1
四灶工业园站,东台市,865439_21,320933,14594578,865439,21,YC_DT_ZX_东台四灶工业园站_FL9_B_1,21,250,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台四灶工业园站_FL9,120.447101,32.868241,7,120,1,1,宏站,1
